date,asset,lag,feature,importance
2023-10-22,BTC,18,squared return,0.0
2023-10-22,BTC,18,squared down-return,0.0
2023-10-22,BTC,19,return,0.0
2023-10-22,BTC,19,squared return,0.0
2023-10-22,BTC,19,squared down-return,0.0
2023-10-22,BTC,20,return,0.0
2023-10-22,BTC,20,squared return,0.0
2023-10-22,BTC,20,squared down-return,0.0
2023-12-21,BTC,1,return,0.0023711522420247393
2023-12-21,BTC,1,squared return,0.0009713967641194661
2023-12-21,BTC,1,squared down-return,0.0008403460184733071
2023-12-21,BTC,2,return,0.0036351680755615234
2023-12-21,BTC,2,squared return,3.6319096883138016e-05
2023-12-21,BTC,2,squared down-return,0.00015743573506673178
2023-12-21,BTC,3,return,0.00034999847412109375
2023-12-21,BTC,3,squared return,-1.0569890340169273e-05
2023-12-21,BTC,3,squared down-return,6.59624735514323e-06
2023-12-21,BTC,4,return,0.0001461505889892578
2023-12-21,BTC,4,squared return,-2.090136210123698e-05
2023-12-21,BTC,4,squared down-return,2.4080276489257812e-05
2023-12-21,BTC,5,return,0.0010512669881184895
2023-12-21,BTC,5,squared return,-9.04401143391927e-05
2023-12-21,BTC,5,squared down-return,2.781550089518229e-05
2023-12-21,BTC,6,return,0.0019482771555582683
2023-12-21,BTC,6,squared return,-4.021326700846354e-05
2023-12-21,BTC,6,squared down-return,-3.751118977864583e-05
2023-12-21,BTC,7,return,-0.003265221913655599
2023-12-21,BTC,7,squared return,-9.417533874511719e-05
2023-12-21,BTC,7,squared down-return,-9.330113728841147e-05
2023-12-21,BTC,8,return,0.0002818107604980469
2023-12-21,BTC,8,squared return,2.8371810913085938e-05
2023-12-21,BTC,8,squared down-return,3.178914388020834e-06
2023-12-21,BTC,9,return,-0.0019375483194986978
2023-12-21,BTC,9,squared return,1.0013580322265623e-05
2023-12-21,BTC,9,squared down-return,-4.959106445312499e-05
2023-12-21,BTC,10,return,0.0022614796956380205
2023-12-21,BTC,10,squared return,2.757708231608073e-05
2023-12-21,BTC,10,squared down-return,5.809466044108073e-05
2023-12-21,BTC,11,return,-0.001630862553914388
2023-12-21,BTC,11,squared return,-0.00015441576639811197
2023-12-21,BTC,11,squared down-return,-2.3126602172851562e-05
2023-12-21,BTC,12,return,0.0016336441040039062
2023-12-21,BTC,12,squared return,-5.404154459635416e-05
2023-12-21,BTC,12,squared down-return,6.683667500813802e-05
2023-12-21,BTC,13,return,-0.0005339781443277994
2023-12-21,BTC,13,squared return,6.834665934244791e-06
2023-12-21,BTC,13,squared down-return,3.6557515462239585e-06
2023-12-21,BTC,14,return,-0.003175814946492513
2023-12-21,BTC,14,squared return,-0.00013478597005208334
2023-12-21,BTC,14,squared down-return,-0.00023070971171061197
2023-12-21,BTC,15,return,0.008075078328450521
2023-12-21,BTC,15,squared return,0.00031908353169759113
2023-12-21,BTC,15,squared down-return,0.0001986821492513021
2023-12-21,BTC,16,return,-0.0004935264587402345
2023-12-21,BTC,16,squared return,5.9604644775390625e-06
2023-12-21,BTC,16,squared down-return,-3.7749608357747405e-05
2023-12-21,BTC,17,return,0.0008208751678466796
2023-12-21,BTC,17,squared return,6.4849853515625e-05
2023-12-21,BTC,17,squared down-return,4.5935312906901046e-05
2023-12-21,BTC,18,return,0.0010390281677246094
2023-12-21,BTC,18,squared return,-1.0013580322265625e-05
2023-12-21,BTC,18,squared down-return,2.5113423665364582e-05
2023-12-21,BTC,19,return,-0.0006550947825113932
2023-12-21,BTC,19,squared return,-2.582867940266927e-05
2023-12-21,BTC,19,squared down-return,-8.408228556315103e-05
2023-12-21,BTC,20,return,0.0011164347330729167
2023-12-21,BTC,20,squared return,-7.311503092447916e-06
2023-12-21,BTC,20,squared down-return,-6.318092346191406e-05
2024-02-19,BTC,1,return,0.00634916623433431
2024-02-19,BTC,1,squared return,0.0008740425109863281
2024-02-19,BTC,1,squared down-return,0.0006268024444580078
2024-02-19,BTC,2,return,0.004113992055257161
2024-02-19,BTC,2,squared return,0.00015497207641601562
2024-02-19,BTC,2,squared down-return,0.0002067089080810547
2024-02-19,BTC,3,return,-0.0015473365783691406
2024-02-19,BTC,3,squared return,-0.00021147727966308594
2024-02-19,BTC,3,squared down-return,1.5815099080403648e-05
2024-02-19,BTC,4,return,0.00043932596842447913
2024-02-19,BTC,4,squared return,2.757708231608073e-05
2024-02-19,BTC,4,squared down-return,4.6888987223307294e-06
2024-02-19,BTC,5,return,0.0025138060251871748
2024-02-19,BTC,5,squared return,-2.9246012369791668e-05
2024-02-19,BTC,5,squared down-return,-1.2715657552083332e-05
2024-02-19,BTC,6,return,-0.003132343292236328
2024-02-19,BTC,6,squared return,-7.390975952148436e-05
2024-02-19,BTC,6,squared down-return,-5.435943603515625e-05
2024-02-19,BTC,7,return,0.0015912055969238281
2024-02-19,BTC,7,squared return,3.496805826822917e-05
2024-02-19,BTC,7,squared down-return,-4.371007283528646e-06
2024-02-19,BTC,8,return,0.0002869764963785807
2024-02-19,BTC,8,squared return,4.4345855712890625e-05
2024-02-19,BTC,8,squared down-return,0.0001186529795328776
2024-02-19,BTC,9,return,0.001016855239868164
2024-02-19,BTC,9,squared return,1.71661376953125e-05
2024-02-19,BTC,9,squared down-return,2.2411346435546875e-05
2024-02-19,BTC,10,return,0.0043791929880778
2024-02-19,BTC,10,squared return,-7.716814676920573e-05
2024-02-19,BTC,10,squared down-return,-6.953875223795572e-05
2024-02-19,BTC,11,return,-0.0017046133677164712
2024-02-19,BTC,11,squared return,-0.00022594134012858075
2024-02-19,BTC,11,squared down-return,-3.4173329671223954e-05
2024-02-19,BTC,12,return,0.0027946631113688154
2024-02-19,BTC,12,squared return,7.93933868408203e-05
2024-02-19,BTC,12,squared down-return,-2.9007593790690102e-05
2024-02-19,BTC,13,return,0.00046292940775553387
2024-02-19,BTC,13,squared return,-2.4477640787760414e-05
2024-02-19,BTC,13,squared down-return,3.20275624593099e-05
2024-02-19,BTC,14,return,-0.0018802483876546223
2024-02-19,BTC,14,squared return,2.8212865193684895e-05
2024-02-19,BTC,14,squared down-return,-8.81354014078776e-05
2024-02-19,BTC,15,return,0.0005480448404947916
2024-02-19,BTC,15,squared return,-4.959106445312499e-05
2024-02-19,BTC,15,squared down-return,-4.625320434570313e-05
2024-02-19,BTC,16,return,0.00028061866760253906
2024-02-19,BTC,16,squared return,-3.337860107421875e-06
2024-02-19,BTC,16,squared down-return,-4.57763671875e-05
2024-02-19,BTC,17,return,-0.00019359588623046867
2024-02-19,BTC,17,squared return,7.947285970052093e-07
2024-02-19,BTC,17,squared down-return,0.00026702880859375
2024-02-19,BTC,18,return,0.0004871686299641927
2024-02-19,BTC,18,squared return,7.947285970052084e-05
2024-02-19,BTC,18,squared down-return,5.435943603515625e-05
2024-02-19,BTC,19,return,0.0012938181559244792
2024-02-19,BTC,19,squared return,-3.846486409505208e-05
2024-02-19,BTC,19,squared down-return,1.7960866292317707e-05
2024-02-19,BTC,20,return,0.0026711622873942056
2024-02-19,BTC,20,squared return,-0.00015020370483398438
2024-02-19,BTC,20,squared down-return,-5.165735880533854e-05
2024-04-19,BTC,1,return,0.0007155736287434895
2024-04-19,BTC,1,squared return,0.00011444091796875
2024-04-19,BTC,1,squared down-return,4.7524770100911454e-05
2024-04-19,BTC,2,return,0.0009113152821858723
2024-04-19,BTC,2,squared return,1.4146169026692709e-05
2024-04-19,BTC,2,squared down-return,-1.629193623860677e-05
2024-04-19,BTC,3,return,-0.0004084904988606771
2024-04-19,BTC,3,squared return,5.960464477539062e-06
2024-04-19,BTC,3,squared down-return,1.7245610555013023e-05
2024-04-19,BTC,4,return,-0.00011126200358072918
2024-04-19,BTC,4,squared return,5.427996317545572e-05
2024-04-19,BTC,4,squared down-return,2.0821889241536457e-05
2024-04-19,BTC,5,return,-0.0006359418233235677
2024-04-19,BTC,5,squared return,2.3047129313151043e-05
2024-04-19,BTC,5,squared down-return,1.3113021850585938e-05
2024-04-19,BTC,6,return,0.00016204516092936197
2024-04-19,BTC,6,squared return,6.270408630371094e-05
2024-04-19,BTC,6,squared down-return,2.9007593790690102e-05
2024-04-19,BTC,7,return,0.0011548201243082683
2024-04-19,BTC,7,squared return,2.4398167928059898e-05
2024-04-19,BTC,7,squared down-return,-9.695688883463541e-06
2024-04-19,BTC,8,return,0.00023365020751953125
2024-04-19,BTC,8,squared return,-8.742014567057291e-06
2024-04-19,BTC,8,squared down-return,1.0251998901367188e-05
2024-04-19,BTC,9,return,4.291534423828125e-06
2024-04-19,BTC,9,squared return,-2.9802322387695312e-05
2024-04-19,BTC,9,squared down-return,-2.9404958089192722e-06
2024-04-19,BTC,10,return,-0.00017301241556803387
2024-04-19,BTC,10,squared return,-8.185704549153646e-06
2024-04-19,BTC,10,squared down-return,7.470448811848958e-06
2024-04-19,BTC,11,return,-0.0005185604095458984
2024-04-19,BTC,11,squared return,-3.258387247721354e-05
2024-04-19,BTC,11,squared down-return,8.742014567057293e-06
2024-04-19,BTC,12,return,0.0009018580118815105
2024-04-19,BTC,12,squared return,6.119410196940105e-06
2024-04-19,BTC,12,squared down-return,7.788340250651041e-06
2024-04-19,BTC,13,return,0.0003635883331298828
2024-04-19,BTC,13,squared return,-3.0199686686197914e-05
2024-04-19,BTC,13,squared down-return,-9.059906005859375e-06
2024-04-19,BTC,14,return,-0.0009534358978271484
2024-04-19,BTC,14,squared return,2.0265579223632812e-05
2024-04-19,BTC,14,squared down-return,4.331270853678385e-05
2024-04-19,BTC,15,return,-0.0005589326222737631
2024-04-19,BTC,15,squared return,2.9722849527994793e-05
2024-04-19,BTC,15,squared down-return,1.724561055501302e-05
2024-04-19,BTC,16,return,0.0003970464070638021
2024-04-19,BTC,16,squared return,3.7670135498046875e-05
2024-04-19,BTC,16,squared down-return,9.45727030436198e-06
2024-04-19,BTC,17,return,0.0003849665323893229
2024-04-19,BTC,17,squared return,1.71661376953125e-05
2024-04-19,BTC,17,squared down-return,5.086263020833333e-06
2024-04-19,BTC,18,return,9.584426879882812e-05
2024-04-19,BTC,18,squared return,-2.4080276489257812e-05
2024-04-19,BTC,18,squared down-return,6.596247355143229e-06
2024-04-19,BTC,19,return,0.0006091594696044922
2024-04-19,BTC,19,squared return,-5.483627319335938e-06
2024-04-19,BTC,19,squared down-return,-2.2570292154947914e-05
2024-04-19,BTC,20,return,0.00026837984720865887
2024-04-19,BTC,20,squared return,5.054473876953125e-05
2024-04-19,BTC,20,squared down-return,9.536743164062502e-07
2024-06-18,BTC,1,return,0.00040078163146972656
2024-06-18,BTC,1,squared return,0.00013645490010579425
2024-06-18,BTC,1,squared down-return,4.04516855875651e-05
2024-06-18,BTC,2,return,0.0005210240681966145
2024-06-18,BTC,2,squared return,1.6212463378906247e-05
2024-06-18,BTC,2,squared down-return,5.0067901611328125e-06
2024-06-18,BTC,3,return,9.258588155110675e-05
2024-06-18,BTC,3,squared return,-1.1920928955078127e-05
2024-06-18,BTC,3,squared down-return,1.4464060465494791e-05
2024-06-18,BTC,4,return,0.0004374186197916667
2024-06-18,BTC,4,squared return,3.3060709635416664e-05
2024-06-18,BTC,4,squared down-return,1.4940897623697918e-05
2024-06-18,BTC,5,return,0.00011698404947916667
2024-06-18,BTC,5,squared return,3.9339065551757806e-05
2024-06-18,BTC,5,squared down-return,3.258387247721354e-06
2024-06-18,BTC,6,return,-1.3748804728190105e-05
2024-06-18,BTC,6,squared return,2.3444493611653645e-05
2024-06-18,BTC,6,squared down-return,-2.940495808919271e-06
2024-06-18,BTC,7,return,0.00032242139180501306
2024-06-18,BTC,7,squared return,1.327196756998698e-05
2024-06-18,BTC,7,squared down-return,-1.0331471761067709e-05
2024-06-18,BTC,8,return,-8.980433146158859e-06
2024-06-18,BTC,8,squared return,-1.430511474609375e-06
2024-06-18,BTC,8,squared down-return,4.609425862630209e-06
2024-06-18,BTC,9,return,7.343292236328125e-05
2024-06-18,BTC,9,squared return,-1.3113021850585938e-05
2024-06-18,BTC,9,squared down-return,4.8478444417317706e-06
2024-06-18,BTC,10,return,5.030632019042969e-05
2024-06-18,BTC,10,squared return,-3.894170125325521e-06
2024-06-18,BTC,10,squared down-return,-2.384185791015626e-07
2024-06-18,BTC,11,return,-9.139378865559896e-06
2024-06-18,BTC,11,squared return,-3.814697265625e-06
2024-06-18,BTC,11,squared down-return,-1.748402913411458e-06
2024-06-18,BTC,12,return,9.481112162272136e-05
2024-06-18,BTC,12,squared return,4.212061564127604e-06
2024-06-18,BTC,12,squared down-return,7.947285970052083e-07
2024-06-18,BTC,13,return,7.645289103190103e-05
2024-06-18,BTC,13,squared return,-6.35782877604167e-07
2024-06-18,BTC,13,squared down-return,-1.1126200358072917e-06
2024-06-18,BTC,14,return,-0.00014861424763997394
2024-06-18,BTC,14,squared return,8.58306884765625e-06
2024-06-18,BTC,14,squared down-return,7.152557373046875e-06
2024-06-18,BTC,15,return,-5.435943603515625e-05
2024-06-18,BTC,15,squared return,3.8941701253255206e-06
2024-06-18,BTC,15,squared down-return,1.9073486328125e-06
2024-06-18,BTC,16,return,1.1444091796875e-05
2024-06-18,BTC,16,squared return,2.1457672119140625e-06
2024-06-18,BTC,16,squared down-return,-1.5894571940104168e-07
2024-06-18,BTC,17,return,-2.0901362101236977e-05
2024-06-18,BTC,17,squared return,1.827875773111979e-06
2024-06-18,BTC,17,squared down-return,-3.9736429850260413e-07
2024-06-18,BTC,18,return,3.910064697265625e-05
2024-06-18,BTC,18,squared return,-1.1920928955078125e-06
2024-06-18,BTC,18,squared down-return,-1.1920928955078125e-06
2024-06-18,BTC,19,return,2.018610636393229e-05
2024-06-18,BTC,19,squared return,-7.947285970052082e-08
2024-06-18,BTC,19,squared down-return,-4.7683715820312495e-07
2024-06-18,BTC,20,return,1.4702479044596355e-05
2024-06-18,BTC,20,squared return,2.7020772298177085e-06
2024-06-18,BTC,20,squared down-return,-3.178914388020833e-07
2024-08-17,BTC,1,return,0.0013821919759114583
2024-08-17,BTC,1,squared return,0.00012175242106119791
2024-08-17,BTC,1,squared down-return,0.00010259946187337239
2024-08-17,BTC,2,return,-0.0027058919270833335
2024-08-17,BTC,2,squared return,1.4464060465494794e-05
2024-08-17,BTC,2,squared down-return,1.1523564656575521e-05
2024-08-17,BTC,3,return,0.001817464828491211
2024-08-17,BTC,3,squared return,0.00017229715983072918
2024-08-17,BTC,3,squared down-return,0.0001838207244873047
2024-08-17,BTC,4,return,0.0015178521474202475
2024-08-17,BTC,4,squared return,9.425481160481772e-05
2024-08-17,BTC,4,squared down-return,4.410743713378907e-05
2024-08-17,BTC,5,return,-0.00026774406433105463
2024-08-17,BTC,5,squared return,0.00010657310485839844
2024-08-17,BTC,5,squared down-return,2.590815226236979e-05
2024-08-17,BTC,6,return,0.0013876756032307942
2024-08-17,BTC,6,squared return,8.908907572428386e-05
2024-08-17,BTC,6,squared down-return,0.00011245409647623697
2024-08-17,BTC,7,return,-0.0021832784016927085
2024-08-17,BTC,7,squared return,3.3855438232421875e-05
2024-08-17,BTC,7,squared down-return,-3.163019816080729e-05
2024-08-17,BTC,8,return,-0.0004811286926269531
2024-08-17,BTC,8,squared return,-1.8914540608723957e-05
2024-08-17,BTC,8,squared down-return,-3.0358632405598954e-05
2024-08-17,BTC,9,return,-0.00022379557291666668
2024-08-17,BTC,9,squared return,-7.788340250651043e-06
2024-08-17,BTC,9,squared down-return,6.834665934244791e-06
2024-08-17,BTC,10,return,6.14325205485026e-05
2024-08-17,BTC,10,squared return,-1.3192494710286459e-05
2024-08-17,BTC,10,squared down-return,-6.357828776041665e-07
2024-08-17,BTC,11,return,5.507469177246094e-05
2024-08-17,BTC,11,squared return,2.9404958089192706e-06
2024-08-17,BTC,11,squared down-return,-7.947285970052083e-07
2024-08-17,BTC,12,return,4.529953002929688e-05
2024-08-17,BTC,12,squared return,-6.67572021484375e-06
2024-08-17,BTC,12,squared down-return,-5.563100179036459e-06
2024-08-17,BTC,13,return,0.0005066394805908203
2024-08-17,BTC,13,squared return,-8.821487426757812e-06
2024-08-17,BTC,13,squared down-return,1.1126200358072915e-06
2024-08-17,BTC,14,return,-0.00011038780212402342
2024-08-17,BTC,14,squared return,-4.15643056233724e-05
2024-08-17,BTC,14,squared down-return,-1.9391377766927086e-05
2024-08-17,BTC,15,return,-2.4159749348958332e-05
2024-08-17,BTC,15,squared return,-1.7563501993815105e-05
2024-08-17,BTC,15,squared down-return,-2.384185791015625e-06
2024-08-17,BTC,16,return,0.00038305918375651043
2024-08-17,BTC,16,squared return,-9.775161743164064e-06
2024-08-17,BTC,16,squared down-return,3.4968058268229165e-06
2024-08-17,BTC,17,return,0.00010895729064941406
2024-08-17,BTC,17,squared return,-1.430511474609375e-06
2024-08-17,BTC,17,squared down-return,-9.5367431640625e-07
2024-08-17,BTC,18,return,0.00018866856892903647
2024-08-17,BTC,18,squared return,-2.463658650716146e-06
2024-08-17,BTC,18,squared down-return,5.6425730387369794e-06
2024-08-17,BTC,19,return,9.894371032714844e-05
2024-08-17,BTC,19,squared return,1.9073486328125004e-06
2024-08-17,BTC,19,squared down-return,-3.178914388020833e-06
2024-08-17,BTC,20,return,0.00012230873107910156
2024-08-17,BTC,20,squared return,-1.049041748046875e-05
2024-08-17,BTC,20,squared down-return,7.947285970052082e-08
2024-10-16,BTC,1,return,0.0014708836873372397
2024-10-16,BTC,1,squared return,6.715456644694011e-05
2024-10-16,BTC,1,squared down-return,4.8796335856119796e-05
2024-10-16,BTC,2,return,0.0002953211466471354
2024-10-16,BTC,2,squared return,-1.8835067749023438e-05
2024-10-16,BTC,2,squared down-return,1.5099843343098964e-06
2024-10-16,BTC,3,return,0.0016144911448160808
2024-10-16,BTC,3,squared return,5.817413330078125e-05
2024-10-16,BTC,3,squared down-return,0.00011150042215983072
2024-10-16,BTC,4,return,0.0005271434783935547
2024-10-16,BTC,4,squared return,8.082389831542967e-05
2024-10-16,BTC,4,squared down-return,3.5921732584635414e-05
2024-10-16,BTC,5,return,0.003127257029215495
2024-10-16,BTC,5,squared return,0.00015703837076822918
2024-10-16,BTC,5,squared down-return,-5.324681599934895e-06
2024-10-16,BTC,6,return,0.00227204958597819
2024-10-16,BTC,6,squared return,0.0001174608866373698
2024-10-16,BTC,6,squared down-return,0.00014408429463704428
2024-10-16,BTC,7,return,-0.004416306813557942
2024-10-16,BTC,7,squared return,3.854433695475261e-05
2024-10-16,BTC,7,squared down-return,-6.516774495442709e-05
2024-10-16,BTC,8,return,-0.0022008419036865234
2024-10-16,BTC,8,squared return,-5.2611033121744796e-05
2024-10-16,BTC,8,squared down-return,-5.8650970458984375e-05
2024-10-16,BTC,9,return,0.0017068386077880862
2024-10-16,BTC,9,squared return,3.107388814290364e-05
2024-10-16,BTC,9,squared down-return,-2.6146570841471352e-05
2024-10-16,BTC,10,return,0.00047787030537923186
2024-10-16,BTC,10,squared return,-1.1603037516276043e-05
2024-10-16,BTC,10,squared down-return,2.0742416381835938e-05
2024-10-16,BTC,11,return,0.0006624062856038412
